layer,matrix_type,tensor_key,method,group_size,row_width,num_weights,number_of_scales,mse,zeroed_percent,average_scale,maximum_scale,mse_improvement_vs_global,zeroed_point_reduction
5,gate_proj,model.layers.5.mlp.gate_proj.weight,grouped,128,2048,11534336,90112,5.313628207659349e-06,16.40715165571733,0.007850364781916142,0.0954241082072258,65.57071448083971,82.21192793412642
5,gate_proj,model.layers.5.mlp.gate_proj.weight,grouped,64,2048,11534336,180224,4.410690962686203e-06,14.980723641135476,0.007172067184001207,0.0954241082072258,78.99406261044712,83.63835594870827
5,gate_proj,model.layers.5.mlp.gate_proj.weight,grouped,32,2048,11534336,360448,3.544282662915066e-06,13.4589975530451,0.006457847077399492,0.0954241082072258,98.30434849550164,85.16008203679866
5,gate_proj,model.layers.5.mlp.gate_proj.weight,grouped,16,2048,11534336,720896,2.7112450879940297e-06,11.791645396839488,0.005697735119611025,0.0954241082072258,128.5086322902485,86.82743419300427
5,k_proj,model.layers.5.self_attn.k_proj.weight,global,524288,2048,524288,1,0.00023161568969953805,46.846961975097656,0.0532924123108387,0.0532924123108387,1.0,0.0
5,k_proj,model.layers.5.self_attn.k_proj.weight,grouped,512,2048,524288,1024,5.662237890646793e-05,22.14336395263672,0.024910416454076767,0.0532924123108387,4.090532651094262,24.703598022460938
5,k_proj,model.layers.5.self_attn.k_proj.weight,grouped,256,2048,524288,2048,4.7796289436519146e-05,20.07770538330078,0.022792670875787735,0.0532924123108387,4.845892692301135,26.769256591796875
5,k_proj,model.layers.5.self_attn.k_proj.weight,grouped,128,2048,524288,4096,3.9668011595495045e-05,18.11542510986328,0.020710071548819542,0.0532924123108387,5.838853030027899,28.731536865234375
5,k_proj,model.layers.5.self_attn.k_proj.weight,grouped,64,2048,524288,8192,3.2321258913725615e-05,16.180801391601562,0.018654266372323036,0.0532924123108387,7.1660479041916165,30.666160583496094
5,k_proj,model.layers.5.self_attn.k_proj.weight,grouped,32,2048,524288,16384,2.55278773693135e-05,14.266204833984375,0.01657876931130886,0.0532924123108387,9.073049292298707,32.58075714111328
5,k_proj,model.layers.5.self_attn.k_proj.weight,grouped,16,2048,524288,32768,1.92051702470053e-05,12.307548522949219,0.014467735774815083,0.0532924123108387,12.060069591710823,34.53941345214844
5,o_proj,model.layers.5.self_attn.o_proj.weight,global,4194304,2048,4194304,1,0.00019403771148063242,97.98901081085205,0.0680803582072258,0.0680803582072258,1.0,0.0
5,o_proj,model.layers.5.self_attn.o_proj.weight,grouped,512,2048,4194304,8192,4.301070021028863e-06,19.237303733825684,0.0069652134552598,0.0680803582072258,45.11382296310918,78.75170707702637
5,o_proj,model.layers.5.self_attn.o_proj.weight,grouped,256,2048,4194304,16384,3.647036237452994e-06,17.829418182373047,0.006448609754443169,0.0680803582072258,53.20421812319142,80.159592628479
5,o_proj,model.layers.5.self_attn.o_proj.weight,grouped,128,2048,4194304,32768,3.052372903766809e-06,16.359806060791016,0.005920019932091236,0.0680803582072258,63.56946467490207,81.62920475006104
5,o_proj,model.layers.5.self_attn.o_proj.weight,grouped,64,2048,4194304,65536,2.5003885184560204e-06,14.81311321258545,0.005374549888074398,0.0680803582072258,77.60302450934702,83.1758975982666
5,o_proj,model.layers.5.self_attn.o_proj.weight,grouped,32,2048,4194304,131072,2.0194706848997157e-06,13.347554206848145,0.004850530531257391,0.0680803582072258,96.08345044645601,84.6414566040039
5,o_proj,model.layers.5.self_attn.o_proj.weight,grouped,16,2048,4194304,262144,1.549006583445589e-06,11.72494888305664,0.004285493399947882,0.0680803582072258,125.26590497053769,86.26406192779541
5,q_proj,model.layers.5.self_attn.q_proj.weight,global,4194304,2048,4194304,1,0.0001356566499453038,59.60216522216797,0.041015625,0.041015625,1.0,0.0
5,q_proj,model.layers.5.self_attn.q_proj.weight,grouped,512,2048,4194304,8192,1.4909554010955617e-05,20.371651649475098,0.012867333367466927,0.041015625,9.098639023382095,39.23051357269287
5,q_proj,model.layers.5.self_attn.q_proj.weight,grouped,256,2048,4194304,16384,1.2828386388719082e-05,18.76974105834961,0.011903931386768818,0.041015625,10.574724352284587,40.83242416381836
5,q_proj,model.layers.5.self_attn.q_proj.weight,grouped,128,2048,4194304,32768,1.0901474524871446e-05,17.255306243896484,0.010967397131025791,0.041015625,12.443880837936785,42.346858978271484
5,q_proj,model.layers.5.self_attn.q_proj.weight,grouped,64,2048,4194304,65536,8.999358215078246e-06,15.602898597717285,0.009961308911442757,0.041015625,15.074036026037254,43.999266624450684
5,q_proj,model.layers.5.self_attn.q_proj.weight,grouped,32,2048,4194304,131072,7.182596164057031e-06,13.883185386657715,0.008915059268474579,0.041015625,18.88685467577217,45.718979835510254
5,q_proj,model.layers.5.self_attn.q_proj.weight,grouped,16,2048,4194304,262144,5.459340172819793e-06,12.063312530517578,0.007826161570847034,0.041015625,24.848543166570263,47.53885269165039
5,up_proj,model.layers.5.mlp.up_proj.weight,global,11534336,2048,11534336,1,0.0001756138080963865,83.70813889936967,0.0485491082072258,0.0485491082072258,1.0,0.0
5,up_proj,model.layers.5.mlp.up_proj.weight,grouped,512,2048,11534336,22528,5.9657195379259065e-06,19.236495278098367,0.008337929844856262,0.0485491082072258,29.43715455947195,64.47164362127131
5,up_proj,model.layers.5.mlp.up_proj.weight,grouped,256,2048,11534336,45056,5.154783139005303e-06,17.92312101884322,0.007763506378978491,0.0485491082072258,34.06812728309536,65.78501788052645
5,up_proj,model.layers.5.mlp.up_proj.weight,grouped,128,2048,11534336,90112,4.380153768579476e-06,16.547428477894176,0.007166045717895031,0.0485491082072258,40.09306918769194,67.1607104214755
5,up_proj,model.layers.5.mlp.up_proj.weight,grouped,64,2048,11534336,180224,3.6408732739801053e-06,15.104562586004084,0.006544642616063356,0.0485491082072258,48.23397983978997,68.6035763133656
5,up_proj,model.layers.5.mlp.up_proj.weight,grouped,32,2048,11534336,360448,2.9291682039911393e-06,13.561162081631748,0.005893034860491753,0.0485491082072258,59.95347343218591,70.14697681773792
5,up_proj,model.layers.5.mlp.up_proj.weight,grouped,16,2048,11534336,720896,2.2422807433031267e-06,11.875083229758523,0.005196475889533758,0.0485491082072258,78.31927764660192,71.83305566961116
5,v_proj,model.layers.5.self_attn.v_proj.weight,global,524288,2048,524288,1,1.7846261471277103e-05,49.17583465576172,0.01471819169819355,0.01471819169819355,1.0,0.0
5,v_proj,model.layers.5.self_attn.v_proj.weight,grouped,512,2048,524288,1024,2.5710576210258296e-06,19.92473602294922,0.0054863011464476585,0.01471819169819355,6.941214123453445,29.2510986328125
5,v_proj,model.layers.5.self_attn.v_proj.weight,grouped,256,2048,524288,2048,2.2296128463494824e-06,18.612289428710938,0.005111677572131157,0.01471819169819355,8.004197455399742,30.56354522705078
5,v_proj,model.layers.5.self_attn.v_proj.weight,grouped,128,2048,524288,4096,1.908452077259426e-06,17.234230041503906,0.0047272443771362305,0.01471819169819355,9.351170869799716,31.941604614257812
5,v_proj,model.layers.5.self_attn.v_proj.weight,grouped,64,2048,524288,8192,1.5949854059726931e-06,15.790748596191406,0.004324805457144976,0.01471819169819355,11.188981042991838,33.38508605957031
5,v_proj,model.layers.5.self_attn.v_proj.weight,grouped,32,2048,524288,16384,1.289032638851495e-06,14.231300354003906,0.003898236434906721,0.01471819169819355,13.844693247781377,34.94453430175781
5,v_proj,model.layers.5.self_attn.v_proj.weight,grouped,16,2048,524288,32768,9.878206128632883e-07,12.522506713867188,0.0034416329581290483,0.01471819169819355,18.066297907621188,36.65332794189453
6,down_proj,model.layers.6.mlp.down_proj.weight,global,11534336,5632,11534336,1,0.00027866329764947295,98.8108981739391,0.0870535746216774,0.0870535746216774,1.0,0.0
6,down_proj,model.layers.6.mlp.down_proj.weight,grouped,512,5632,11534336,22528,6.168902928038733e-06,19.691085815429688,0.008355147205293179,0.0870535746216774,45.17226172953703,79.1198123585094
6,down_proj,model.layers.6.mlp.down_proj.weight,grouped,256,5632,11534336,45056,5.249379228189355e-06,18.258614973588422,0.007739955093711615,0.0870535746216774,53.08500025165662,80.55228320035067
6,down_proj,model.layers.6.mlp.down_proj.weight,grouped,128,5632,11534336,90112,4.398383680381812e-06,16.78949702869762,0.007115867920219898,0.0870535746216774,63.35584112236496,82.02140114524147
6,down_proj,model.layers.6.mlp.down_proj.weight,grouped,64,5632,11534336,180224,3.612194404922775e-06,15.258511629971592,0.006474645342677832,0.0870535746216774,77.145155108403,83.5523865439675
6,down_proj,model.layers.6.mlp.down_proj.weight,grouped,32,5632,11534336,360448,2.8796114293072606e-06,13.654162667014383,0.00581031758338213,0.0870535746216774,96.7711458613394,85.15673550692472
6,down_proj,model.layers.6.mlp.down_proj.weight,grouped,16,5632,11534336,720896,2.189173528677202e-06,11.926260861483486,0.005112231243401766,0.0870535746216774,127.29155272485593,86.88463731245561
6,gate_proj,model.layers.6.mlp.gate_proj.weight,global,11534336,2048,11534336,1,0.00026893860194832087,90.11423804543234,0.0641741082072258,0.0641741082072258,1.0,0.0
6,gate_proj,model.layers.6.mlp.gate_proj.weight,grouped,512,2048,11534336,22528,7.5582738645607606e-06,19.16404203935103,0.009305895306169987,0.0641741082072258,35.58201340246751,70.95019600608131
6,gate_proj,model.layers.6.mlp.gate_proj.weight,grouped,256,2048,11534336,45056,6.503759777842788e-06,17.813093012029473,0.008649029769003391,0.0641741082072258,41.35125083563961,72.30114503340288
6,gate_proj,model.layers.6.mlp.gate_proj.weight,grouped,128,2048,11534336,90112,5.519807928067166e-06,16.43474752252752,0.007981250993907452,0.0641741082072258,48.72245655158028,73.67949052290483
6,gate_proj,model.layers.6.mlp.gate_proj.weight,grouped,64,2048,11534336,180224,4.5832634896214586e-06,14.99547091397372,0.007288725581020117,0.0641741082072258,58.67840733078452,75.11876713145863
6,gate_proj,model.layers.6.mlp.gate_proj.weight,grouped,32,2048,11534336,360448,3.6849576190434163e-06,13.461685180664062,0.006560408975929022,0.0641741082072258,72.98282090368654,76.65255286476828
6,gate_proj,model.layers.6.mlp.gate_proj.weight,grouped,16,2048,11534336,720896,2.8186666440888075e-06,11.78909648548473,0.005785839632153511,0.0641741082072258,95.41341205152014,78.32514155994761
6,k_proj,model.layers.6.self_attn.k_proj.weight,global,524288,2048,524288,1,0.0002781569492071867,53.94268035888672,0.05859375,0.05859375,1.0,0.0
6,k_proj,model.layers.6.self_attn.k_proj.weight,grouped,512,2048,524288,1024,5.0658214604482055e-05,21.100425720214844,0.022861307486891747,0.05859375,5.490855755160712,32.842254638671875
6,k_proj,model.layers.6.self_attn.k_proj.weight,grouped,256,2048,524288,2048,4.2858333472395316e-05,19.374656677246094,0.02102627046406269,0.05859375,6.490148511872147,34.568023681640625
6,k_proj,model.layers.6.self_attn.k_proj.weight,grouped,128,2048,524288,4096,3.5665740142576396e-05,17.70954132080078,0.019204245880246162,0.05859375,7.798995565358633,36.23313903808594
6,k_proj,model.layers.6.self_attn.k_proj.weight,grouped,64,2048,524288,8192,2.9116054065525532e-05,15.998077392578125,0.017356300726532936,0.05859375,9.553387577217569,37.944602966308594
6,k_proj,model.layers.6.self_attn.k_proj.weight,grouped,32,2048,524288,16384,2.2876511138747446e-05,14.168739318847656,0.015428010374307632,0.05859375,12.159063395644017,39.77394104003906
6,k_proj,model.layers.6.self_attn.k_proj.weight,grouped,16,2048,524288,32768,1.7123935322160833e-05,12.237739562988281,0.0134642468765378,0.05859375,16.243751449306846,41.70494079589844
