trial,group_size,num_groups,mse,average_scale,zeroed_values
38,20,50,0.031943474,3.16293025,143
38,25,40,0.042971402,3.888002872,155
38,32,32,0.054984022,4.7894907,173
38,40,25,0.057385039,6.048433781,178
38,50,20,0.068265751,7.487149239,198
38,64,16,0.083764493,9.282488823,217
38,100,10,0.122200653,14.65006447,255
38,125,8,0.1499134,18.20723724,268
38,200,5,0.237150609,28.91019058,343
38,250,4,0.285042852,36.05325699,393
38,500,2,0.531813681,71.6397934,593
38,1000,1,1.006510019,142.8571472,999
39,1,1000,3.33E-16,0.252400458,0
39,2,500,0.001798213,0.44032377,40
39,4,250,0.004841011,0.776079357,73
39,8,125,0.008744207,1.387770772,110
39,10,100,0.010319148,1.691785097,117
39,16,63,0.015490792,2.553794622,134
39,20,50,0.023991702,3.160983562,142
39,25,40,0.031318437,3.883248806,150
39,32,32,0.04524738,4.784143925,158
39,40,25,0.05245601,6.050674915,175
39,50,20,0.058740113,7.494390965,193
39,64,16,0.06877654,9.276174545,202
39,100,10,0.099992745,14.65010357,247
39,125,8,0.135977715,18.21261597,264
39,200,5,0.195619643,28.89900589,330
39,250,4,0.252605528,36.04650116,382
39,500,2,0.476648778,71.65944672,595
39,1000,1,0.936104476,142.8571472,999
40,1,1000,4.10E-16,0.258052975,0
40,2,500,0.004602616,0.447035015,37
40,4,250,0.006775427,0.781111777,76
40,8,125,0.010028268,1.396471381,96
40,10,100,0.012225992,1.696576953,101
40,16,63,0.021503896,2.555090427,111
40,20,50,0.026225921,3.156694889,122
40,25,40,0.033138972,3.87702322,132
40,32,32,0.036680542,4.776660442,138
40,40,25,0.046991874,6.041388035,150
40,50,20,0.051229004,7.471562862,161
40,64,16,0.060562138,9.263597488,180
40,100,10,0.092026569,14.63087654,215
40,125,8,0.115302205,18.19662094,238
40,200,5,0.182906449,28.90502548,310
40,250,4,0.219002113,36.0370903,359
40,500,2,0.496748626,71.662323,579
40,1000,1,1.007599592,142.8571472,999
41,1,1000,5.40E-16,0.259240568,0
41,2,500,0.001729158,0.449574351,44
41,4,250,0.00608622,0.784489989,78
41,8,125,0.014378087,1.402409911,100
41,10,100,0.015659206,1.69905746,112
41,16,63,0.019732602,2.571291924,136
41,20,50,0.021858821,3.175196648,141
41,25,40,0.02824714,3.901560545,151
41,32,32,0.037111416,4.809274197,169
41,40,25,0.051472999,6.067659855,177
41,50,20,0.064688034,7.50197506,187
41,64,16,0.071416818,9.298962593,206
41,100,10,0.113627769,14.65878868,240
41,125,8,0.139193729,18.24055672,266
41,200,5,0.224968731,28.94740868,341
41,250,4,0.271089584,36.09158325,390
41,500,2,0.509582698,71.68312836,586
41,1000,1,1.047294736,142.8571472,999
42,1,1000,3.06E-16,0.25715524,0
42,2,500,0.003654861,0.446613729,54
42,4,250,0.010609997,0.779955864,88
42,8,125,0.017147638,1.399174333,114
42,10,100,0.021092504,1.697520137,120
42,16,63,0.026827754,2.564820528,138
42,20,50,0.030229006,3.165239334,148
42,25,40,0.03760501,3.887905121,154
42,32,32,0.043330397,4.791978836,168
42,40,25,0.05019233,6.052992344,179
42,50,20,0.064415149,7.484303951,192
42,64,16,0.077367842,9.279947281,207
42,100,10,0.114132248,14.63382721,240
42,125,8,0.124632142,18.20653725,264
42,200,5,0.205869511,28.89752579,333
42,250,4,0.25513038,36.03430557,375
42,500,2,0.470353067,71.65011597,574
42,1000,1,1.002232313,142.8571472,999
43,1,1000,3.72E-16,0.258430302,0
43,2,500,0.001787722,0.447401315,40
43,4,250,0.008269233,0.779862285,77
43,8,125,0.012093674,1.393604994,97
43,10,100,0.014362018,1.695213795,104
43,16,63,0.017023953,2.558050394,117
43,20,50,0.021342382,3.155676603,125
43,25,40,0.024245145,3.877490282,132
43,32,32,0.032300886,4.782615662,146
43,40,25,0.037504174,6.037442684,155
43,50,20,0.053516358,7.474420071,164
43,64,16,0.06840422,9.266871452,185
43,100,10,0.108268537,14.62613201,219
43,125,8,0.135751501,18.19278908,241
43,200,5,0.208468243,28.87999916,309
43,250,4,0.259505093,36.01063156,357
43,500,2,0.519418776,71.63239288,577
43,1000,1,1.000635266,142.8571472,999
44,1,1000,3.49E-16,0.259028018,0
44,2,500,0.002567606,0.449984968,40
44,4,250,0.007610308,0.783363342,68
44,8,125,0.012194354,1.39390254,90
44,10,100,0.014297076,1.693608761,105
44,16,63,0.019324496,2.552866459,116
44,20,50,0.025062848,3.151165962,125
44,25,40,0.030572865,3.876561642,133
44,32,32,0.04130983,4.778147221,144
44,40,25,0.047786597,6.039640427,158
44,50,20,0.055466086,7.476187706,168
44,64,16,0.067499511,9.265500069,182
44,100,10,0.118599221,14.63255501,224
44,125,8,0.150157809,18.20335579,247
44,200,5,0.212302342,28.88805199,313
44,250,4,0.267599463,36.01792526,361
44,500,2,0.505259097,71.63789368,572
44,1000,1,1.010631561,142.8571472,999
45,1,1000,3.16E-16,0.255858511,0
45,2,500,0.003711114,0.446267039,46
45,4,250,0.010469772,0.776318848,74
45,8,125,0.01311009,1.39119029,105
45,10,100,0.018422393,1.692276597,123
45,16,63,0.025950629,2.555186272,143
45,20,50,0.031877715,3.155287266,155
45,25,40,0.037738699,3.883182049,170
45,32,32,0.051005058,4.779920101,178
45,40,25,0.060956817,6.038003922,191
45,50,20,0.067957252,7.47901392,203
45,64,16,0.07882908,9.259728432,213
45,100,10,0.109018251,14.64835548,262
45,125,8,0.127882898,18.20799065,284
45,200,5,0.20618327,28.92409325,353
45,250,4,0.240104437,36.05170059,389
45,500,2,0.467588276,71.65616608,602
45,1000,1,0.989889324,142.8571472,999
46,1,1000,3.93E-16,0.25609684,0
46,2,500,0.001342928,0.445084333,42
46,4,250,0.004735918,0.778008938,80
46,8,125,0.01308411,1.396718979,109
46,10,100,0.014985307,1.692862988,114
46,16,63,0.018647823,2.558497667,129
46,20,50,0.021773692,3.165216446,142
46,25,40,0.027340004,3.89464879,156
46,32,32,0.035612825,4.795827389,161
46,40,25,0.038457036,6.06152916,173
46,50,20,0.048747819,7.502441406,188
46,64,16,0.066354096,9.277998924,197
46,100,10,0.107011095,14.64210701,237
46,125,8,0.136065155,18.2130146,262
46,200,5,0.197415575,28.91680527,334
46,250,4,0.253941357,36.03027344,371
46,500,2,0.504305959,71.64442444,585
46,1000,1,0.989042878,142.8571472,999
47,1,1000,4.25E-16,0.255033344,0
47,2,500,0.001602388,0.44785434,47
47,4,250,0.005894188,0.783289731,84
47,8,125,0.011436289,1.396601796,108
47,10,100,0.012182618,1.693806887,111
47,16,63,0.025278701,2.553560495,127
47,20,50,0.026628308,3.160644293,140
47,25,40,0.031306427,3.877938747,146
47,32,32,0.035584915,4.785861969,155
47,40,25,0.042248018,6.03750658,168
47,50,20,0.046877407,7.468811989,180
47,64,16,0.056219082,9.264004707,197
47,100,10,0.081167042,14.6307888,237
47,125,8,0.112743609,18.20179367,261
47,200,5,0.173665598,28.90244675,335
47,250,4,0.251777321,36.00539017,368
47,500,2,0.484679848,71.63891602,584
47,1000,1,0.988840759,142.8571472,999
48,1,1000,3.00E-16,0.254655361,0
48,2,500,0.001606742,0.446483016,54
48,4,250,0.004252812,0.777623534,85
48,8,125,0.009747638,1.388352394,108
48,10,100,0.011964807,1.688334823,115
48,16,63,0.020677917,2.550941944,137
48,20,50,0.025584575,3.153826714,149
48,25,40,0.029521871,3.879551649,161
48,32,32,0.036411777,4.779827118,168
48,40,25,0.050736852,6.038813591,180
48,50,20,0.056510232,7.47266531,194
48,64,16,0.072325706,9.258081436,207
48,100,10,0.11521741,14.62731171,250
48,125,8,0.143633693,18.19190979,274
48,200,5,0.209773272,28.89593506,342
48,250,4,0.249965325,36.01437378,378
48,500,2,0.491277158,71.63956451,596
48,1000,1,0.949104011,142.8571472,999
49,1,1000,3.69E-16,0.260306865,0
49,2,500,0.00188767,0.453667998,49
49,4,250,0.004257416,0.789828777,88
49,8,125,0.008511425,1.406907558,105
49,10,100,0.009586502,1.707038403,108
49,16,63,0.018188715,2.573423386,124
49,20,50,0.020532435,3.176703453,131
49,25,40,0.022316014,3.897875547,135
49,32,32,0.037292834,4.801931858,152
49,40,25,0.044068672,6.05970335,162
49,50,20,0.059472535,7.498330116,173
49,64,16,0.066998206,9.283878326,191
49,100,10,0.115718335,14.65736103,232
49,125,8,0.152381182,18.23407555,261
49,200,5,0.236313358,28.92447472,325
49,250,4,0.275053114,36.06494141,368
49,500,2,0.535214782,71.69356537,583
49,1000,1,1.066357374,142.8571472,999
50,1,1000,3.28E-16,0.251248628,0
50,2,500,0.00137699,0.438739121,45
50,4,250,0.003386504,0.766829014,81
50,8,125,0.008608133,1.380288124,113
50,10,100,0.009552539,1.676370144,126
50,16,63,0.011908722,2.54270792,139
50,20,50,0.013936719,3.141559839,146
50,25,40,0.017253049,3.869716644,157
50,32,32,0.023762083,4.773911476,163
50,40,25,0.030320244,6.032686234,179
50,50,20,0.039998297,7.463172913,194
50,64,16,0.058558766,9.260357857,211
50,100,10,0.096618161,14.62216759,245
50,125,8,0.125786826,18.18847656,273
50,200,5,0.203604952,28.89272499,346
50,250,4,0.256564826,36.02983093,390
50,500,2,0.473242193,71.67711639,610
50,1000,1,0.907827973,142.8571472,999
51,1,1000,2.94E-16,0.261472851,0
51,2,500,0.004076728,0.452414334,43
51,4,250,0.007119824,0.78602618,65
51,8,125,0.012667895,1.400020719,95
51,10,100,0.021837747,1.698221445,102
51,16,63,0.030141635,2.559709311,115
51,20,50,0.036148418,3.165857315,127
51,25,40,0.046141081,3.889618397,132
51,32,32,0.055132486,4.790836334,144
51,40,25,0.064413473,6.050842762,155
51,50,20,0.074522607,7.49236393,170
51,64,16,0.08736819,9.283790588,179
51,100,10,0.114145175,14.64635277,217
51,125,8,0.136945933,18.21851349,244
51,200,5,0.210894048,28.90357971,305
51,250,4,0.274796128,36.02445984,350
51,500,2,0.539722025,71.6417923,575
51,1000,1,1.061257124,142.8571472,999
52,1,1000,3.18E-16,0.256734699,0
52,2,500,0.003007597,0.447353542,46
52,4,250,0.004929855,0.78301537,74
52,8,125,0.011257795,1.399067283,100
52,10,100,0.015171199,1.698324561,110
52,16,63,0.030241894,2.558798075,127
52,20,50,0.033752672,3.159432173,138
52,25,40,0.045013245,3.873500824,139
52,32,32,0.060341317,4.782457352,161
52,40,25,0.062953345,6.044409752,174
52,50,20,0.073270746,7.480268002,193
52,64,16,0.090876266,9.2651577,203
52,100,10,0.115099356,14.63989544,247
52,125,8,0.143303394,18.20951462,268
52,200,5,0.200125024,28.93160439,339
52,250,4,0.253248185,36.05760574,381
52,500,2,0.505339026,71.68037415,602
52,1000,1,1.011541486,142.8571472,999
53,1,1000,2.97E-16,0.252837896,0
53,2,500,0.003267068,0.443104684,43
53,4,250,0.007397744,0.776419699,74
53,8,125,0.011299622,1.395522475,109
53,10,100,0.012939042,1.690102696,114
53,16,63,0.018145746,2.553299904,136
53,20,50,0.019894376,3.153388739,144
53,25,40,0.026939798,3.88198328,156
53,32,32,0.028587388,4.774126053,160
53,40,25,0.039910499,6.031467438,172
53,50,20,0.053255521,7.466269493,182
53,64,16,0.068215095,9.25209713,199
53,100,10,0.113196425,14.61849213,240
53,125,8,0.140921295,18.18589783,258
53,200,5,0.215535313,28.87003136,330
53,250,4,0.255435109,36.00432205,368
53,500,2,0.479586214,71.64631653,590
53,1000,1,0.955070257,142.8571472,999
54,1,1000,3.12E-16,0.255489647,0
54,2,500,0.003399186,0.447048277,51
54,4,250,0.013889424,0.78219533,87
54,8,125,0.018628526,1.399789214,111
54,10,100,0.021364927,1.702673197,126
54,16,63,0.030452022,2.572170734,142
54,20,50,0.036725726,3.174311876,148
54,25,40,0.044334337,3.898826599,168
54,32,32,0.053985853,4.810512543,176
54,40,25,0.062648334,6.073328018,189
54,50,20,0.068733484,7.510495663,206
54,64,16,0.086071007,9.304156303,229
54,100,10,0.113557294,14.67345619,264
54,125,8,0.147837371,18.24341393,288
54,200,5,0.222501069,28.92642784,343
54,250,4,0.267115742,36.06148529,384
54,500,2,0.524363875,71.67269135,594
54,1000,1,1.009870768,142.8571472,999
55,1,1000,3.37E-16,0.257667631,0
55,2,500,0.002174171,0.447609037,38
55,4,250,0.007040126,0.779386222,74
55,8,125,0.010666853,1.395132661,118
55,10,100,0.016573936,1.695319057,130
55,16,63,0.025977457,2.562439919,146
55,20,50,0.028019875,3.162186623,159
55,25,40,0.034445036,3.894970655,171
55,32,32,0.041104183,4.793371677,177
55,40,25,0.050710149,6.062829018,200
55,50,20,0.069461212,7.48823452,206
55,64,16,0.086030848,9.290606499,230
55,100,10,0.132800817,14.65699577,269
55,125,8,0.160724968,18.22134018,291
55,200,5,0.249452487,28.93793106,369
55,250,4,0.297440976,36.05844116,405
55,500,2,0.560068548,71.66075897,606
55,1000,1,1.033611059,142.8571472,999
56,1,1000,2.03E-16,0.25531444,0
56,2,500,0.002983852,0.445907414,46
56,4,250,0.004829751,0.777349591,83
56,8,125,0.009232019,1.395138502,121
56,10,100,0.015955256,1.696459174,132
56,16,63,0.027234539,2.559286833,153
56,20,50,0.029755855,3.155819893,157
56,25,40,0.031230582,3.880130053,169
56,32,32,0.036160018,4.78262949,179
56,40,25,0.046953928,6.038564682,186
56,50,20,0.061883654,7.474317074,197
56,64,16,0.07510142,9.268196106,215
56,100,10,0.105202168,14.62727928,252
56,125,8,0.129661143,18.19565392,272
56,200,5,0.192541271,28.89612389,340
56,250,4,0.236514524,36.02985001,382
56,500,2,0.480135858,71.65157318,589
56,1000,1,0.99302125,142.8571472,999
57,1,1000,3.44E-16,0.257427782,0
57,2,500,0.002817034,0.4463664,41
57,4,250,0.005181907,0.774917781,74
57,8,125,0.012794647,1.387367845,106
57,10,100,0.014566265,1.688980699,116
57,16,63,0.016863499,2.551105022,130
57,20,50,0.021004856,3.150598049,135
57,25,40,0.022932179,3.878421068,143
57,32,32,0.02653002,4.779903889,154
57,40,25,0.034673572,6.038415909,165
57,50,20,0.041788917,7.482367039,173
57,64,16,0.062344305,9.272703171,188
57,100,10,0.095145203,14.63996315,222
57,125,8,0.113994345,18.20476151,244
57,200,5,0.186722606,28.90467453,308
57,250,4,0.221576527,36.03789902,349
57,500,2,0.476781458,71.65914154,573
57,1000,1,0.984003782,142.8571472,999
58,1,1000,3.21E-16,0.260314286,0
58,2,500,0.001771133,0.453268379,52
58,4,250,0.004465478,0.790887713,87
58,8,125,0.016387878,1.412165999,116
58,10,100,0.018776301,1.711440444,128
58,16,63,0.022790741,2.575764656,143
58,20,50,0.025521833,3.180999994,150
58,25,40,0.035772432,3.905286074,160
58,32,32,0.04468843,4.801400661,169
58,40,25,0.056012999,6.065468788,181
58,50,20,0.072491273,7.506723881,193
58,64,16,0.085389547,9.290353775,206
58,100,10,0.143112257,14.65634441,247
58,125,8,0.194505915,18.22568512,280
58,200,5,0.279155314,28.92068481,351
58,250,4,0.344581038,36.07123566,407
58,500,2,0.594525754,71.68560028,606
58,1000,1,1.081445456,142.8571472,999
59,1,1000,2.76E-16,0.253897965,0
59,2,500,0.004904871,0.442722678,44
59,4,250,0.007192404,0.777538359,84
59,8,125,0.016973987,1.394795895,115
59,10,100,0.023016725,1.690471053,120
59,16,63,0.030240811,2.551453114,136
59,20,50,0.03338287,3.157142878,149
59,25,40,0.039647304,3.88033247,154
59,32,32,0.046601545,4.778038025,163
59,40,25,0.054586254,6.040246487,180
59,50,20,0.059807513,7.474253654,188
59,64,16,0.077676751,9.264212608,200
59,100,10,0.112453111,14.62945747,237
59,125,8,0.140744522,18.18934059,262
59,200,5,0.199363634,28.88399124,324
59,250,4,0.243312165,36.01540375,369
59,500,2,0.524183691,71.64630127,583
59,1000,1,0.951352537,142.8571472,999
60,1,1000,3.07E-16,0.254455447,0
60,2,500,0.00190681,0.441544652,41
60,4,250,0.007091134,0.771337092,71
60,8,125,0.011386706,1.387426138,98
60,10,100,0.012353013,1.684096813,106
60,16,63,0.021184226,2.54673171,127
60,20,50,0.024349837,3.15059185,133
60,25,40,0.033529021,3.87253499,146
60,32,32,0.041869782,4.775036812,153
60,40,25,0.051437337,6.035816193,166
60,50,20,0.058460865,7.465746403,176
60,64,16,0.072249703,9.263155937,195
60,100,10,0.118472867,14.62144184,238
60,125,8,0.145653859,18.1964283,262
60,200,5,0.207579374,28.89658737,329
60,250,4,0.246377319,36.02999878,369
60,500,2,0.467340976,71.67311096,577
60,1000,1,0.936806083,142.8571472,999
61,1,1000,3.45E-16,0.257702053,0
61,2,500,0.003367193,0.448838115,43
61,4,250,0.005962164,0.780400038,71
61,8,125,0.017036045,1.394767523,96
61,10,100,0.018569607,1.694038868,95
61,16,63,0.026759185,2.552677155,122
61,20,50,0.037225816,3.151513577,124
61,25,40,0.040905993,3.879411697,140
61,32,32,0.046111226,4.779287338,151
61,40,25,0.053433627,6.043674946,168
61,50,20,0.069875672,7.470221043,174
61,64,16,0.078543589,9.265954018,198
61,100,10,0.10703399,14.63119507,235
61,125,8,0.140689284,18.19711876,259
61,200,5,0.209456176,28.90198135,328
61,250,4,0.244964927,36.01447296,367
61,500,2,0.473255217,71.6576004,586
61,1000,1,1.003486872,142.8571472,999
62,1,1000,3.33E-16,0.261386305,0
62,2,500,0.004311832,0.452460289,45
62,4,250,0.007599216,0.785226345,79
62,8,125,0.013349798,1.40233016,103
62,10,100,0.016117755,1.700926781,114
62,16,63,0.020497017,2.568131924,128
62,20,50,0.026147693,3.169630527,139
62,25,40,0.034055818,3.893777132,146
62,32,32,0.044574868,4.794294357,158
62,40,25,0.049277052,6.056163311,171
62,50,20,0.063256137,7.493015289,184
62,64,16,0.075933807,9.282278061,197
62,100,10,0.106248729,14.65737915,234
62,125,8,0.145024836,18.2127533,257
62,200,5,0.230624333,28.91714478,322
62,250,4,0.300544292,36.03894806,366
62,500,2,0.549055874,71.65398407,572
62,1000,1,1.066901207,142.8571472,999
63,1,1000,2.30E-16,0.254331172,0
63,2,500,0.001232296,0.444697022,44
63,4,250,0.005383974,0.777329862,70
63,8,125,0.01076908,1.389725685,101
63,10,100,0.015328493,1.688614488,115
63,16,63,0.017963948,2.550609827,130
63,20,50,0.023586094,3.15619421,143
63,25,40,0.027045339,3.876546144,156
63,32,32,0.038592964,4.780791283,169
63,40,25,0.053592328,6.054862499,185
63,50,20,0.05951992,7.492480278,199
63,64,16,0.078142844,9.280454636,216
63,100,10,0.116989575,14.65452099,256
63,125,8,0.148551822,18.22163773,279
63,200,5,0.203550056,28.95685196,365
63,250,4,0.241555646,36.08818817,403
63,500,2,0.482553393,71.75675964,636
63,1000,1,0.962862492,142.8571472,999
64,1,1000,4.75E-16,0.259065121,0
64,2,500,0.003090066,0.448762804,46
64,4,250,0.005149229,0.784412086,79
64,8,125,0.008684143,1.403133035,108
64,10,100,0.009629415,1.702694893,114
64,16,63,0.016168155,2.572411537,125
64,20,50,0.026618151,3.171391964,135
64,25,40,0.031241674,3.896008968,144
64,32,32,0.042131752,4.797194481,158
64,40,25,0.056690361,6.067435265,173
64,50,20,0.073149785,7.501350403,184
64,64,16,0.087286741,9.287963867,201
64,100,10,0.133764476,14.65680981,238
64,125,8,0.160131007,18.22561073,260
64,200,5,0.234076664,28.94174576,329
64,250,4,0.293189257,36.05452347,370
64,500,2,0.541965961,71.65120697,570
64,1000,1,1.044116974,142.8571472,999
65,1,1000,3.56E-16,0.252770454,0
65,2,500,0.002687698,0.440222621,59
65,4,250,0.004346373,0.775186419,95
65,8,125,0.008637377,1.389642,115
65,10,100,0.014352804,1.679447055,122
65,16,63,0.017074605,2.548579931,136
65,20,50,0.018423796,3.144669294,140
65,25,40,0.0286409,3.870121002,152
65,32,32,0.03448933,4.773180008,160
65,40,25,0.047403816,6.032950401,170
65,50,20,0.054976907,7.45734024,183
65,64,16,0.063387372,9.261013985,199
65,100,10,0.098997265,14.62088585,237
65,125,8,0.133860916,18.1949501,260
65,200,5,0.188322961,28.90359879,337
65,250,4,0.226599574,36.02118301,367
65,500,2,0.482275754,71.63504791,585
65,1000,1,0.934250772,142.8571472,999
66,1,1000,2.77E-16,0.257349283,0
66,2,500,0.001455962,0.449410796,51
66,4,250,0.004916482,0.787117124,84
66,8,125,0.011187308,1.40481627,113
66,10,100,0.013238364,1.703655601,118
66,16,63,0.023655539,2.571732044,136
66,20,50,0.030209042,3.170480967,145
66,25,40,0.03756921,3.890360594,155
66,32,32,0.05386724,4.790128231,170
66,40,25,0.058560189,6.046033859,168
66,50,20,0.06206084,7.485691071,188
66,64,16,0.080599301,9.262074471,197
66,100,10,0.111462489,14.62517738,239
66,125,8,0.140689597,18.19402695,263
66,200,5,0.229383096,28.89474869,334
66,250,4,0.269300103,36.0293045,383
66,500,2,0.498691648,71.6496582,594
66,1000,1,1.034418106,142.8571472,999
67,1,1000,1.93E-16,0.253570259,0
67,2,500,0.001563201,0.444904566,53
67,4,250,0.007021055,0.777232945,87
67,8,125,0.016973548,1.391197085,111
67,10,100,0.020176399,1.69203794,118
67,16,63,0.038114041,2.554711103,130
67,20,50,0.039847247,3.155948877,136
67,25,40,0.04252398,3.87642169,145
67,32,32,0.050243143,4.780261993,155
67,40,25,0.063357115,6.035458565,164
67,50,20,0.076958172,7.476153374,184
67,64,16,0.086344376,9.260213852,193
67,100,10,0.136980847,14.6248064,237
67,125,8,0.160581306,18.20451736,264
67,200,5,0.242373317,28.89816284,330
67,250,4,0.280404121,36.04270935,380
67,500,2,0.487487882,71.69352722,608
67,1000,1,0.962701678,142.8571472,999
68,1,1000,3.69E-16,0.254155815,0
68,2,500,0.001920606,0.442602813,49
68,4,250,0.004509698,0.776730895,87
68,8,125,0.013718486,1.394873738,115
68,10,100,0.015959779,1.693883777,121
68,16,63,0.033606201,2.560395241,142
68,20,50,0.040149089,3.163325787,145
68,25,40,0.045736633,3.89418149,160
68,32,32,0.052599035,4.788006306,176
68,40,25,0.059142202,6.053943634,187
68,50,20,0.069229551,7.490361691,202
68,64,16,0.083224118,9.282862663,219
68,100,10,0.134033561,14.65514088,255
68,125,8,0.163619071,18.22672844,279
68,200,5,0.237429142,28.91998863,341
68,250,4,0.273717433,36.05857086,392
68,500,2,0.53843677,71.66170502,602
68,1000,1,0.979049683,142.8571472,999
69,1,1000,3.77E-16,0.253221691,0
69,2,500,0.002944016,0.443073571,58
69,4,250,0.006260603,0.773069322,81
69,8,125,0.010939463,1.388862252,113
69,10,100,0.016671482,1.68838346,118
69,16,63,0.01897289,2.549458265,133
69,20,50,0.021161297,3.146468163,137
69,25,40,0.028704094,3.877307892,146
69,32,32,0.041221991,4.775565624,164
69,40,25,0.048666704,6.03994894,173
69,50,20,0.055371311,7.476586342,188
69,64,16,0.067042127,9.266781807,206
69,100,10,0.099822082,14.62460899,243
69,125,8,0.12261118,18.20004082,275
69,200,5,0.185750574,28.89880371,344
69,250,4,0.215752319,36.02298737,385
69,500,2,0.448874503,71.63071442,591
69,1000,1,0.942711294,142.8571472,999
70,1,1000,3.69E-16,0.256350577,0
70,2,500,0.002152981,0.447339416,57
70,4,250,0.004230769,0.775805116,85
70,8,125,0.013015597,1.389028192,111
70,10,100,0.01437632,1.687307715,119
70,16,63,0.017002124,2.552188396,140
70,20,50,0.021671945,3.154362679,146
70,25,40,0.028835887,3.875815153,152
70,32,32,0.040000308,4.774421215,165
70,40,25,0.043006107,6.028192043,172
70,50,20,0.051116928,7.470387459,187
70,64,16,0.06282232,9.264510155,208
70,100,10,0.10331139,14.62344933,241
70,125,8,0.12958625,18.19844818,270
70,200,5,0.213998228,28.90276146,340
70,250,4,0.264660299,36.03515244,382
70,500,2,0.499449074,71.65014648,597
70,1000,1,0.972486436,142.8571472,999
71,1,1000,4.08E-16,0.261874348,0
71,2,500,0.001986802,0.450669795,48
71,4,250,0.005895783,0.782727778,72
71,8,125,0.018435445,1.394778013,92
71,10,100,0.020085638,1.693245292,101
71,16,63,0.032225646,2.562111855,123
71,20,50,0.037535418,3.159311533,125
71,25,40,0.041007999,3.892417192,141
71,32,32,0.051693998,4.796927929,146
71,40,25,0.058729131,6.05553484,155
71,50,20,0.071121782,7.490815163,169
71,64,16,0.084444948,9.27892971,179
71,100,10,0.119107887,14.66231823,230
71,125,8,0.155189618,18.21211052,247
71,200,5,0.224824741,28.92816162,321
71,250,4,0.276264906,36.03451157,354
71,500,2,0.515076041,71.6782608,581
71,1000,1,1.061643124,142.8571472,999
72,1,1000,4.06E-16,0.25812915,0
72,2,500,0.001433328,0.447813928,46
72,4,250,0.005018748,0.782858789,84
72,8,125,0.015641432,1.401636243,117
72,10,100,0.017666705,1.700746179,124
72,16,63,0.026019357,2.563181162,139
72,20,50,0.028271221,3.165690899,148
72,25,40,0.037953429,3.89749217,161
72,32,32,0.043128785,4.799622536,172
72,40,25,0.051296785,6.052188873,183
72,50,20,0.063514605,7.49659586,201
72,64,16,0.074078523,9.288401604,214
72,100,10,0.116777569,14.64769745,250
72,125,8,0.140311465,18.20944023,270
72,200,5,0.220210955,28.91240883,339
72,250,4,0.267983943,36.03967285,385
72,500,2,0.501321316,71.66419983,593
72,1000,1,1.039653063,142.8571472,999
73,1,1000,3.95E-16,0.259533644,0
73,2,500,0.001573804,0.450962812,47
73,4,250,0.008165833,0.784273684,80
73,8,125,0.012229626,1.397759318,103
73,10,100,0.014474729,1.695326328,102
73,16,63,0.019893337,2.564156771,123
73,20,50,0.021502072,3.164075851,128
73,25,40,0.027356353,3.888682127,136
73,32,32,0.033910178,4.786261082,150
73,40,25,0.03713179,6.054121017,156
73,50,20,0.052490562,7.488681793,168
73,64,16,0.061527383,9.273942947,182
73,100,10,0.082887471,14.64054108,216
73,125,8,0.106163606,18.22526932,247
73,200,5,0.185334519,28.91926575,311
73,250,4,0.244178027,36.03569794,352
73,500,2,0.492655277,71.64226532,567
73,1000,1,1.026625514,142.8571472,999
74,1,1000,4.53E-16,0.256379545,0
74,2,500,0.002905345,0.445785552,55
74,4,250,0.008227488,0.774537265,81
74,8,125,0.011139918,1.390113354,102
74,10,100,0.015059096,1.687156081,104
74,16,63,0.020478642,2.553229094,126
74,20,50,0.029539483,3.151281834,130
74,25,40,0.03894414,3.879114866,139
74,32,32,0.04781628,4.77605772,146
74,40,25,0.055560555,6.032159805,157
74,50,20,0.060626939,7.47056818,169
74,64,16,0.069780603,9.262396812,186
74,100,10,0.108829521,14.61869335,220
74,125,8,0.124446653,18.19690323,246
74,200,5,0.219767764,28.88372231,312
74,250,4,0.282650322,35.9996376,353
74,500,2,0.514637053,71.6036911,563
74,1000,1,0.974794805,142.8571472,999
75,1,1000,2.63E-16,0.259757966,0
75,2,500,0.002434665,0.451288939,52
75,4,250,0.006487301,0.789355576,86
75,8,125,0.01023208,1.407050133,114
75,10,100,0.01124758,1.711431384,123
75,16,63,0.028420135,2.571536779,139
75,20,50,0.050127842,3.174483061,149
75,25,40,0.069890931,3.90123558,156
75,32,32,0.075226568,4.799366474,164
75,40,25,0.077592738,6.05568552,180
75,50,20,0.09388613,7.502783775,194
75,64,16,0.109596699,9.293464661,209
75,100,10,0.130192176,14.67113018,246
75,125,8,0.164348125,18.23489571,271
75,200,5,0.248425439,28.92749023,333
75,250,4,0.294418395,36.05665207,375
75,500,2,0.553175569,71.67172241,594
75,1000,1,1.089246392,142.8571472,999
76,1,1000,3.58E-16,0.257562906,0
76,2,500,0.001687446,0.447358429,45
76,4,250,0.006018151,0.778845847,71
76,8,125,0.010674895,1.398908257,99
76,10,100,0.014773338,1.697321177,110
76,16,63,0.026457677,2.560395718,131
76,20,50,0.03022426,3.155329227,134
76,25,40,0.03620318,3.878824949,144
76,32,32,0.040621988,4.783087254,157
76,40,25,0.048351135,6.041337967,161
76,50,20,0.066601627,7.474137306,180
76,64,16,0.077448957,9.261507988,191
76,100,10,0.119338311,14.62651539,230
76,125,8,0.149499461,18.19636345,255
76,200,5,0.221881732,28.89678001,328
