model,layer,matrix_type,tensor_key,rows,columns,num_weights,minimum,maximum,mean,std,max_abs,max_to_std,skewness,pearson_kurtosis,excess_kurtosis,abs_percentile_99,abs_percentile_99_9,abs_percentile_99_99,percent_above_5_std,percent_above_10_std,percent_above_20_std,global_int8_scale,global_int8_mse,global_int8_zeroed_percent,global_int4_scale,global_int4_mse,global_int4_zeroed_percent,grouped_int4_group_size,grouped_int4_number_of_scales,grouped_int4_average_scale,grouped_int4_maximum_scale,grouped_int4_mse,grouped_int4_zeroed_percent,int4_to_int8_mse_ratio,grouped_vs_global_int4_mse_improvement,grouped_int4_zeroed_point_reduction
TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,down_proj,model.layers.5.mlp.down_proj.weight,2048,5632,11534336,-0.6953125,0.330078125,8.339652595168445e-06,0.017321111634373665,0.6953125,40.14248708034163,-0.009713318198919296,3.6048219203948975,0.6048219203948975,0.044921875,0.05859375,0.07421875,0.004282864657315341,0.0003467906605113636,2.6009299538352273e-05,0.005474901758134365,2.4991579721245216e-06,12.74799867109819,0.0993303582072258,0.00029416425968520343,99.53458959406072,64,180224,0.006489884573966265,0.0993303582072258,3.5879600090993335e-06,15.007149089466441,117.70534834784209,81.98649342221792,84.52744050459428
TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,gate_proj,model.layers.5.mlp.gate_proj.weight,5632,2048,11534336,-0.4453125,0.66796875,-3.389074845472351e-05,0.019182991236448288,0.66796875,34.82088594873767,0.006502271164208651,3.623746395111084,0.623746395111084,0.050048828125,0.06591796875,0.08984375,0.007265264337713068,0.0007109208540482955,3.467906605113637e-05,0.005259596277028322,2.304413783349446e-06,11.098991740833629,0.0954241082072258,0.0003484183980617672,98.61907958984375,64,180224,0.007172067184001207,0.0954241082072258,4.410690962686203e-06,14.980723641135476,151.19610921409435,78.99406261044712,83.63835594870827
TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,k_proj,model.layers.5.self_attn.k_proj.weight,256,2048,524288,-0.373046875,0.369140625,2.0977609892725013e-05,0.050234854221343994,0.373046875,7.426056684792733,0.010356161743402481,4.241783142089844,1.2417831420898438,0.146484375,0.2080078125,0.2734375,0.02079010009765625,0.0,0.0,0.0029373769648373127,7.167656121964683e-07,3.0202865600585938,0.0532924123108387,0.00023161568969953805,46.846961975097656,64,8192,0.018654266372323036,0.0532924123108387,3.2321258913725615e-05,16.180801391601562,323.14006944302355,7.1660479041916165,30.666160583496094
TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,o_proj,model.layers.5.self_attn.o_proj.weight,2048,2048,4194304,-0.337890625,0.4765625,-2.146001406799769e-06,0.014547295868396759,0.4765625,32.75952481555745,0.010191350243985653,4.794314384460449,1.7943143844604492,0.0380859375,0.051513671875,0.0927734375,0.020742416381835938,0.0028133392333984375,0.0001430511474609375,0.003752460703253746,1.1724363275789074e-06,10.527276992797852,0.0680803582072258,0.00019403771148063242,97.98901081085205,64,65536,0.005374549888074398,0.0680803582072258,2.5003885184560204e-06,14.81311321258545,165.49957291183753,77.60302450934702,83.1758975982666
TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,q_proj,model.layers.5.self_attn.q_proj.weight,2048,2048,4194304,-0.234375,0.287109375,-2.1623069187626243e-05,0.027067216113209724,0.287109375,10.60727389913885,0.0010536120971664786,3.955660581588745,0.9556605815887451,0.0771484375,0.107421875,0.1416015625,0.014472007751464844,4.76837158203125e-05,0.0,0.0022607038263231516,4.2627362972780247e-07,3.9637088775634766,0.041015625,0.0001356566499453038,59.60216522216797,64,65536,0.009961308911442757,0.041015625,8.999358215078246e-06,15.602898597717285,318.23842828825116,15.074036026037254,43.999266624450684
TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,up_proj,model.layers.5.mlp.up_proj.weight,5632,2048,11534336,-0.302734375,0.33984375,6.628260507568484e-06,0.017416562885046005,0.33984375,19.51267607983619,0.002060322556644678,3.2129876613616943,0.21298766136169434,0.04541015625,0.05859375,0.07421875,0.004586306485262784,0.0002080743963068182,0.0,0.0026759349275380373,5.971239716018317e-07,6.223132393576882,0.0485491082072258,0.0001756138080963865,83.70813889936967,64,180224,0.006544642616063356,0.0485491082072258,3.6408732739801053e-06,15.104562586004084,294.09941058853946,48.23397983978997,68.6035763133656
TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,v_proj,model.layers.5.self_attn.v_proj.weight,256,2048,524288,-0.10302734375,0.09423828125,3.242296770622488e-06,0.01151593029499054,0.10302734375,8.946506370815493,-0.00025058723986148834,3.228036403656006,0.22803640365600586,0.0303955078125,0.039794921875,0.048095703125,0.0019073486328125,0.0,0.0,0.0008112389477901161,5.482039000526129e-08,3.0735015869140625,0.01471819169819355,1.7846261471277103e-05,49.17583465576172,64,8192,0.004324805457144976,0.01471819169819355,1.5949854059726931e-06,15.790748596191406,325.5405784155191,11.188981042991838,33.38508605957031
TinyLlama/TinyLlama-1.1B-Chat-v1.0,6,down_proj,model.layers.6.mlp.down_proj.weight,2048,5632,11534336,-0.52734375,0.609375,-3.4088357097061817e-06,0.017118198797106743,0.609375,35.598079402080224,-0.0004702734004240483,4.017380237579346,1.0173802375793457,0.044677734375,0.05908203125,0.08837890625,0.010967254638671875,0.00095367431640625,7.802789861505681e-05,0.00479822838678956,1.918456973726279e-06,11.400699615478516,0.0870535746216774,0.00027866329764947295,98.8108981739391,64,180224,0.006474645342677832,0.0870535746216774,3.612194404922775e-06,15.258511629971592,145.25386884659522,77.145155108403,83.5523865439675
TinyLlama/TinyLlama-1.1B-Chat-v1.0,6,gate_proj,model.layers.6.mlp.gate_proj.weight,5632,2048,11534336,-0.44921875,0.3671875,4.1700273868627846e-05,0.019553516060113907,0.44921875,22.97380934553942,-0.0041759684681892395,3.5518980026245117,0.5518980026245117,0.0517578125,0.0703125,0.09716796875,0.009606101296164772,0.0005115162242542614,1.7339533025568183e-05,0.003537155454978347,1.042278768181859e-06,7.397252863103693,0.0641741082072258,0.00026893860194832087,90.11423804543234,64,180224,0.007288725581020117,0.0641741082072258,4.5832634896214586e-06,14.99547091397372,258.0294352704265,58.67840733078452,75.11876713145863
TinyLlama/TinyLlama-1.1B-Chat-v1.0,6,k_proj,model.layers.6.self_attn.k_proj.weight,256,2048,524288,-0.357421875,0.41015625,0.00012029061326757073,0.047061771154403687,0.41015625,8.7152744135857,0.018062297254800797,4.866140365600586,1.866140365600586,0.140625,0.2138671875,0.296875,0.05512237548828125,0.0,0.0,0.003229576861485839,8.704830065653368e-07,3.55682373046875,0.05859375,0.0002781569492071867,53.94268035888672,64,8192,0.017356300726532936,0.05859375,2.9116054065525532e-05,15.998077392578125,319.5432272764405,9.553387577217569,37.944602966308594
TinyLlama/TinyLlama-1.1B-Chat-v1.0,6,o_proj,model.layers.6.self_attn.o_proj.weight,2048,2048,4194304,-0.42578125,0.421875,4.584543603414204e-06,0.01404939778149128,0.42578125,30.306014294856507,0.004758293274790049,5.486237049102783,2.486237049102783,0.037841796875,0.053955078125,0.10205078125,0.033545494079589844,0.003337860107421875,0.00016689300537109375,0.003352608298882842,9.372312206323841e-07,10.153388977050781,0.0608258917927742,0.0001694342790869996,96.69923782348633,64,65536,0.0051557691767811775,0.0608258917927742,2.3567092739540385e-06,14.974784851074219,180.78172745107244,71.89443388692838,81.72445297241211
TinyLlama/TinyLlama-1.1B-Chat-v1.0,6,q_proj,model.layers.6.self_attn.q_proj.weight,2048,2048,4194304,-0.333984375,0.32421875,9.297318683820777e-06,0.02633778192102909,0.333984375,12.68080873330241,0.002547575393691659,4.74592924118042,1.74592924118042,0.07861328125,0.1142578125,0.1611328125,0.03743171691894531,0.0003814697265625,0.0,0.002629798138514161,5.764541697317327e-07,5.112051963806152,0.0477120541036129,0.00017368016415275633,68.97609233856201,64,65536,0.009585623629391193,0.0477120541036129,8.763096957409289e-06,15.785574913024902,301.2904984859121,19.819495892477597,53.19051742553711
TinyLlama/TinyLlama-1.1B-Chat-v1.0,6,up_proj,model.layers.6.mlp.up_proj.weight,5632,2048,11534336,-0.279296875,0.359375,-1.3866779227100778e-06,0.017162516713142395,0.359375,20.93952804280764,0.0025258639361709356,3.2529656887054443,0.25296568870544434,0.044677734375,0.058349609375,0.07421875,0.004699013449928977,0.000286102294921875,8.669766512784092e-06,0.002829724457114935,6.675005010947643e-07,6.6958254033868965,0.0513392873108387,0.00018769968301057816,86.65654442527078,64,180224,0.006465940270572901,0.0513392873108387,3.5597413443611003e-06,15.180371024391867,281.19781588587995,52.72846110235191,71.4761734008789
TinyLlama/TinyLlama-1.1B-Chat-v1.0,6,v_proj,model.layers.6.self_attn.v_proj.weight,256,2048,524288,-0.06640625,0.05859375,-3.1898416636977345e-06,0.011272627860307693,0.06640625,5.89092896731068,0.0015304326079785824,3.675455093383789,0.6754550933837891,0.03173828125,0.0419921875,0.051025390625,0.00152587890625,0.0,0.0,0.0005228838417679071,2.2783938291581762e-08,2.1917343139648438,0.009486607275903225,7.445365554303862e-06,36.649513244628906,64,8192,0.004205657634884119,0.009486607275903225,1.562006218591705e-06,16.34387969970703,326.78132546798486,4.766540277295795,20.305633544921875
TinyLlama/TinyLlama-1.1B-Chat-v1.0,7,down_proj,model.layers.7.mlp.down_proj.weight,2048,5632,11534336,-0.6796875,1.015625,1.0718248404373298e-06,0.016734419390559196,1.015625,60.690782052048355,0.039739325642585754,6.169343948364258,3.169343948364258,0.0439453125,0.0576171875,0.08251953125,0.00964078036221591,0.0009623440829190341,0.00013004649769176137,0.007997047156095505,5.33064485352952e-06,19.59876147183505,0.1450892835855484,0.0002782603551167995,99.98228766701438,64,180224,0.006352233700454235,0.1450892835855484,3.4820748169295257e-06,15.50629355690696,52.20013014608506,79.91222755005819,84.47599411010742
TinyLlama/TinyLlama-1.1B-Chat-v1.0,7,gate_proj,model.layers.7.mlp.gate_proj.weight,5632,2048,11534336,-0.337890625,0.376953125,5.309662446961738e-05,0.020884890109300613,0.376953125,18.049083477443457,0.0036925971508026123,3.8938825130462646,0.8938825130462646,0.056396484375,0.0810546875,0.1259765625,0.023997913707386364,0.0006762417879971591,0.0,0.0029681348241865635,7.347394443968369e-07,5.964686653830788,0.0538504458963871,0.00021871435455977917,81.29673871127042,64,180224,0.007782250642776489,0.0538504458963871,5.305552349454956e-06,15.221899205988104,297.6760758221255,41.22367289095694,66.07483950528231
TinyLlama/TinyLlama-1.1B-Chat-v1.0,7,k_proj,model.layers.7.self_attn.k_proj.weight,256,2048,524288,-0.431640625,0.482421875,2.871589458663948e-05,0.04497436806559563,0.482421875,10.72659596453656,0.0022159633226692677,5.256163597106934,2.2561635971069336,0.1396484375,0.203125,0.283203125,0.046539306640625,0.00019073486328125,0.0,0.0037985974922776222,1.2020570920867613e-06,4.3949127197265625,0.0689174085855484,0.00037443701876327395,64.0756607055664,64,8192,0.01602615974843502,0.0689174085855484,2.5581139198038727e-05,15.500640869140625,311.49686751837584,14.637230025783275,48.57501983642578
TinyLlama/TinyLlama-1.1B-Chat-v1.0,7,o_proj,model.layers.7.self_attn.o_proj.weight,2048,2048,4194304,-0.359375,0.326171875,1.092759248422226e-05,0.014917688444256783,0.359375,24.09052859247487,-0.0018953809048980474,4.666987895965576,1.6669878959655762,0.040283203125,0.057373046875,0.1064453125,0.03266334533691406,0.0021219253540039062,4.76837158203125e-05,0.002829724457114935,6.679748594251578e-07,8.05511474609375,0.0513392873108387,0.0001599217066541314,91.69268608093262,64,65536,0.005460090935230255,0.0513392873108387,2.639126932990621e-06,14.853644371032715,239.4127629170894,60.596443715918745,76.8390417098999
TinyLlama/TinyLlama-1.1B-Chat-v1.0,7,q_proj,model.layers.7.self_attn.q_proj.weight,2048,2048,4194304,-0.48046875,0.5703125,-2.0864459656877443e-05,0.026581337675452232,0.5703125,21.455372448267774,0.002894144970923662,7.594993591308594,4.594993591308594,0.08154296875,0.1376953125,0.228515625,0.11661052703857422,0.004744529724121094,7.152557373046875e-05,0.004490649793297052,1.6791610732980189e-06,8.549332618713379,0.0814732164144516,0.00038701508310623467,89.01219367980957,64,65536,0.009448511525988579,0.0814732164144516,9.027024134411477e-06,15.44499397277832,230.48121425665454,42.87294210623781,73.56719970703125
TinyLlama/TinyLlama-1.1B-Chat-v1.0,7,up_proj,model.layers.7.mlp.up_proj.weight,5632,2048,11534336,-0.373046875,0.322265625,9.849820344243199e-06,0.016848012804985046,0.373046875,22.141891706636265,-0.001880152034573257,3.366607427597046,0.3666074275970459,0.044189453125,0.057861328125,0.08056640625,0.008340315385298296,0.00032945112748579544,8.669766512784092e-06,0.0029373769648373127,7.186248467405676e-07,7.140662453391335,0.0532924123108387,0.0001928551064338535,88.73265873302113,64,180224,0.006379615981131792,0.0532924123108387,3.4813826914614765e-06,15.398519689386541,268.3668778063787,55.3961237604974,73.33413904363458
TinyLlama/TinyLlama-1.1B-Chat-v1.0,7,v_proj,model.layers.7.self_attn.v_proj.weight,256,2048,524288,-0.09033203125,0.09814453125,-1.972515383386053e-05,0.012971114367246628,0.09814453125,7.5663916353883085,-0.0027305721305310726,3.85082745552063,0.8508274555206299,0.036865234375,0.05126953125,0.06494140625,0.0102996826171875,0.0,0.0,0.0007727915653958917,4.9724867778877524e-08,2.8879165649414062,0.014020646922290325,1.6135927580762655e-05,44.90222930908203,64,8192,0.0048468997702002525,0.014020646922290325,2.0714246602437925e-06,16.488265991210938,324.5041827465047,7.789772850760388,28.413963317871094
TinyLlama/TinyLlama-1.1B-Chat-v1.0,8,down_proj,model.layers.8.mlp.down_proj.weight,2048,5632,11534336,-0.6640625,0.486328125,5.712076472264016e-06,0.01718096248805523,0.6640625,38.651065122904384,-0.004162434954196215,4.132263660430908,1.1322636604309082,0.044677734375,0.05810546875,0.076171875,0.006450306285511364,0.0011704184792258523,6.935813210227273e-05,0.005228838417679071,2.2788276510254946e-06,12.348703904585404,0.0948660746216774,0.0002868937444873154,99.36174045909534,64,180224,0.006462362129241228,0.0948660746216774,3.5928426314058015e-06,15.126592462713068,125.89532357052559,79.85146412467837,84.23514799638228
TinyLlama/TinyLlama-1.1B-Chat-v1.0,8,gate_proj,model.layers.8.mlp.gate_proj.weight,5632,2048,11534336,-0.349609375,0.53515625,5.336178946890868e-05,0.020211579278111458,0.53515625,26.4777058059762,0.0020758414175361395,3.53509521484375,0.53509521484375,0.053466796875,0.07177734375,0.09912109375,0.00925931063565341,0.0005375255237926136,2.6009299538352273e-05,0.004213828593492508,1.4799792324993177e-06,8.557241613214666,0.0764508917927742,0.0003298609226476401,94.09541216763583,64,180224,0.007547228131443262,0.0764508917927742,4.914273176837014e-06,15.020509199662643,222.88212929217045,67.12303341263363,79.07490296797319
TinyLlama/TinyLlama-1.1B-Chat-v1.0,8,k_proj,model.layers.8.self_attn.k_proj.weight,256,2048,524288,-0.447265625,0.392578125,-8.11897189123556e-06,0.04664851725101471,0.447265625,9.58799231695346,-0.013242201879620552,4.867530822753906,1.8675308227539062,0.138671875,0.2041015625,0.306640625,0.0469207763671875,0.0,0.0,0.0035217765253037214,1.0317019132344285e-06,3.9884567260742188,0.0638950914144516,0.0003241083468310535,57.97252655029297,64,8192,0.017488164827227592,0.0638950914144516,2.971893445646856e-05,16.357040405273438,314.14921565373504,10.905786252390646,41.61548614501953
TinyLlama/TinyLlama-1.1B-Chat-v1.0,8,o_proj,model.layers.8.self_attn.o_proj.weight,2048,2048,4194304,-0.4375,0.69140625,-4.152161181991687e-06,0.014531828463077545,0.69140625,47.57875113628848,0.014568798243999481,5.86232328414917,2.86232328414917,0.038818359375,0.0537109375,0.08984375,0.02086162567138672,0.0014543533325195312,0.00016689300537109375,0.005444143898785114,2.4706844214961166e-06,15.622401237487793,0.0987723246216774,0.00020693839178420603,99.81741905212402,64,65536,0.005423900205641985,0.0987723246216774,2.589256155260955e-06,15.205907821655273,83.75751673655473,79.92194644926894,84.61151123046875
TinyLlama/TinyLlama-1.1B-Chat-v1.0,8,q_proj,model.layers.8.self_attn.q_proj.weight,2048,2048,4194304,-0.3984375,0.453125,-3.220986036467366e-05,0.02727973274886608,0.453125,16.610316683503243,-0.003863636404275894,4.896101951599121,1.896101951599121,0.08203125,0.1171875,0.1669921875,0.03352165222167969,0.0009059906005859375,0.0,0.0035679133143275976,1.060177737599588e-06,7.1048736572265625,0.0647321417927742,0.00028561934595927596,79.61833477020264,64,65536,0.010011749342083931,0.0647321417927742,9.644063538871706e-06,16.46709442138672,269.4070398101019,29.616078824869668,63.15124034881592
TinyLlama/TinyLlama-1.1B-Chat-v1.0,8,up_proj,model.layers.8.mlp.up_proj.weight,5632,2048,11534336,-0.287109375,0.3515625,4.635303412214853e-06,0.017296960577368736,0.3515625,20.325102692318254,0.0012128133093938231,3.2514989376068115,0.2514989376068115,0.044921875,0.05859375,0.07470703125,0.00453428788618608,0.00029477206143465907,8.669766512784092e-06,0.0027682087384164333,6.387303415067436e-07,6.490984829989347,0.0502232126891613,0.00018331311002839357,85.41320453990589,64,180224,0.006500352639704943,0.0502232126891613,3.59364207724866e-06,15.108177878639914,286.99608914141146,51.01039727605274,70.30502666126597
TinyLlama/TinyLlama-1.1B-Chat-v1.0,8,v_proj,model.layers.8.self_attn.v_proj.weight,256,2048,524288,-0.07275390625,0.08935546875,-1.551627974549774e-05,0.012121094390749931,0.08935546875,7.371897773371896,-0.011460094712674618,3.603125810623169,0.603125810623169,0.03369140625,0.04541015625,0.05517578125,0.0026702880859375,0.0,0.0,0.0007035863818600774,4.1287322005700844e-08,2.67333984375,0.01276506669819355,1.3467600183503237e-05,43.377113342285156,64,8192,0.004518656060099602,0.01276506669819355,1.7883245391203673e-06,15.977096557617188,326.19214638439536,7.530847946719792,27.40001678466797
TinyLlama/TinyLlama-1.1B-Chat-v1.0,9,down_proj,model.layers.9.mlp.down_proj.weight,2048,5632,11534336,-0.4765625,0.419921875,-4.314801572036231e-06,0.01693258248269558,0.4765625,28.14470270480169,-0.0011231863172724843,3.6137502193450928,0.6137502193450928,0.044189453125,0.05810546875,0.078125,0.006996501575816761,0.0005635348233309659,6.068836558948863e-05,0.003752460703253746,1.1730161304512876e-06,9.007818048650568,0.0680803582072258,0.00024453087826259434,95.47938433560458,64,180224,0.006389453541487455,0.0680803582072258,3.4965266877406975e-06,15.22169980135831,208.46335520426084,69.93536732322197,80.25768453424627
TinyLlama/TinyLlama-1.1B-Chat-v1.0,9,gate_proj,model.layers.9.mlp.gate_proj.weight,5632,2048,11534336,-0.59375,0.3671875,1.5302443898690399e-06,0.020653188228607178,0.59375,28.748588035312824,-0.004670087713748217,3.6261727809906006,0.6261727809906006,0.05517578125,0.0751953125,0.10400390625,0.010238994251598011,0.00048550692471590907,1.7339533025568183e-05,0.004675196949392557,1.8206363847639295e-06,9.350187128240412,0.0848214253783226,0.0003626951656769961,95.79964551058683,64,180224,0.007688709069043398,0.0848214253783226,5.127303666085936e-06,15.006602894176137,199.21340071648876,70.73799199294727,80.79304261641069
TinyLlama/TinyLlama-1.1B-Chat-v1.0,9,k_proj,model.layers.9.self_attn.k_proj.weight,256,2048,524288,-0.375,0.3515625,9.524238703306764e-05,0.0479159839451313,0.375,7.82619846499267,0.005485156551003456,4.102889060974121,1.102889060974121,0.138671875,0.193359375,0.2530517578125,0.016021728515625,0.0,0.0,0.002952755894511938,7.258288405864732e-07,2.9140472412109375,0.0535714291036129,0.00023749281535856426,47.515869140625,64,8192,0.017507893964648247,0.0535714291036129,2.820997906383127e-05,15.350151062011719,327.2022301658183,8.418751918290496,32.16571807861328
TinyLlama/TinyLlama-1.1B-Chat-v1.0,9,o_proj,model.layers.9.self_attn.o_proj.weight,2048,2048,4194304,-0.3203125,0.224609375,7.188614290498663e-07,0.014961326494812965,0.3203125,21.40936501259104,0.0027129228692501783,3.477226495742798,0.47722649574279785,0.039794921875,0.05322265625,0.0712890625,0.0072002410888671875,0.000286102294921875,2.384185791015625e-05,0.0025221456307917833,5.301932333168224e-07,6.997966766357422,0.0457589291036129,0.0001440417254343629,87.63651847839355,64,65536,0.005512748844921589,0.0457589291036129,2.6234390588797396e-06,14.814376831054688,271.6777891208756,54.90568761138731,72.82214164733887
TinyLlama/TinyLlama-1.1B-Chat-v1.0,9,q_proj,model.layers.9.self_attn.q_proj.weight,2048,2048,4194304,-0.390625,0.345703125,3.7268700907588936e-06,0.026592902839183807,0.390625,14.689069574774903,-2.427829895168543e-05,4.389422416687012,1.3894224166870117,0.0771484375,0.11083984375,0.1552734375,0.027751922607421875,0.0003814697265625,0.0,0.0030757873319089413,7.879735903770779e-07,5.414915084838867,0.0558035708963871,0.00023803026124369353,74.08084869384766,64,65536,0.009721823036670685,0.0558035708963871,8.74702527653426e-06,15.438508987426758,302.0789835478956,27.212709889184833,58.6423397064209
TinyLlama/TinyLlama-1.1B-Chat-v1.0,9,up_proj,model.layers.9.mlp.up_proj.weight,5632,2048,11534336,-0.251953125,0.244140625,1.221684584606919e-07,0.017095988616347313,0.251953125,14.73755807014755,0.0016938433982431889,3.2139358520507812,0.21393585205078125,0.044677734375,0.057861328125,0.07421875,0.004794380881569602,0.00022541392933238637,0.0,0.001983882859349251,3.2816367934174195e-07,4.729877818714488,0.0359933041036129,0.00010553406900726259,71.17820219560103,64,180224,0.006439111661165953,0.0359933041036129,3.5247919640823966e-06,15.170270746404475,321.5897299145098,29.94050998829263,56.007931449196555
TinyLlama/TinyLlama-1.1B-Chat-v1.0,9,v_proj,model.layers.9.self_attn.v_proj.weight,256,2048,524288,-0.062255859375,0.058837890625,9.174425031233113e-06,0.012157457880675793,0.062255859375,5.120795809949325,-0.002843760186806321,3.2747673988342285,0.2747673988342285,0.032470703125,0.04248046875,0.0517578125,0.0003814697265625,0.0,0.0,0.0004902036162093282,1.987305431327968e-08,1.8039703369140625,0.008893693797290325,6.552143531735055e-06,30.25360107421875,64,8192,0.0046298205852508545,0.008893693797290325,1.814744450712169e-06,16.28894805908203,329.69987544173046,3.6105047898968725,13.964653015136719
TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,down_proj,model.layers.10.mlp.down_proj.weight,2048,5632,11534336,-0.59765625,0.5546875,6.660382950940402e-06,0.017275966703891754,0.59765625,34.59466322456885,-0.0037841349840164185,3.740701913833618,0.7407019138336182,0.045166015625,0.05908203125,0.076171875,0.005635348233309659,0.000667572021484375,7.802789861505681e-05,0.004705954808741808,1.8469980886948179e-06,11.131364648992365,0.0853794664144516,0.0002821723755914718,98.50878282026811,64,180224,0.0064742714166641235,0.0853794664144516,3.5816367471852573e-06,15.09720195423473,152.7735070862304,78.7830803370068,83.41158086603338
TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,gate_proj,model.layers.10.mlp.gate_proj.weight,5632,2048,11534336,-0.4453125,0.482421875,2.2364285541698337e-05,0.020446423441171646,0.482421875,23.59443823454121,-0.0007882052450440824,3.533811092376709,0.533811092376709,0.0546875,0.07421875,0.1015625,0.009675459428267046,0.000286102294921875,1.7339533025568183e-05,0.0037985974922776222,1.2019357882309123e-06,7.6738270846280185,0.0689174085855484,0.00030037006945349276,91.0093220797452,64,180224,0.007600964512676001,0.0689174085855484,5.0017997637041844e-06,14.99842730435458,249.9052548352829,60.05239786549304,76.01089477539062
TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,k_proj,model.layers.10.self_attn.k_proj.weight,256,2048,524288,-0.451171875,0.37109375,-1.2992128176847473e-05,0.04933490604162216,0.451171875,9.145084306421133,-0.010360733605921268,4.080383777618408,1.0803837776184082,0.142578125,0.197265625,0.259765625,0.0141143798828125,0.0,0.0,0.0035525343846529722,1.052325387718156e-06,3.4336090087890625,0.064453125,0.00034029639209620655,54.06017303466797,64,8192,0.018091542646288872,0.064453125,3.0149778467603028e-05,15.443992614746094,323.3756365358621,11.286862106196459,38.616180419921875
TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,o_proj,model.layers.10.self_attn.o_proj.weight,2048,2048,4194304,-0.365234375,0.36328125,5.649169452226488e-06,0.014937130734324455,0.365234375,24.45144127718703,0.0017119698459282517,3.890498638153076,0.8904986381530762,0.039794921875,0.05419921875,0.07861328125,0.0125885009765625,0.0007867813110351562,7.152557373046875e-05,0.002875861246138811,6.893798740748025e-07,7.990074157714844,0.0521763376891613,0.00016586162382736802,91.93196296691895,64,65536,0.005476044025272131,0.0521763376891613,2.6083391730935546e-06,14.695429801940918,240.59539604338795,63.5889785877241,77.23653316497803
TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,q_proj,model.layers.10.self_attn.q_proj.weight,2048,2048,4194304,-0.341796875,0.41796875,1.657176107983105e-05,0.026815563440322876,0.41796875,15.586797231770841,0.00021683273371309042,4.659302711486816,1.6593027114868164,0.07763671875,0.11669921875,0.173828125,0.04622936248779297,0.0005006790161132812,0.0,0.0032910925801843405,9.031887771016045e-07,5.786299705505371,0.0597098208963871,0.00026533592608757317,76.6477108001709,64,65536,0.009801344946026802,0.0597098208963871,8.956261808634736e-06,15.449142456054688,293.77681921497583,29.625744731106753,61.19856834411621
TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,up_proj,model.layers.10.mlp.up_proj.weight,5632,2048,11534336,-0.279296875,0.255859375,8.384038778785907e-07,0.017435040324926376,0.279296875,16.019284716003625,-0.0016071214340627193,3.1846964359283447,0.18469643592834473,0.04541015625,0.058837890625,0.0732421875,0.0034072182395241475,0.0001733953302556818,0.0,0.00219918810762465,4.0272027490573237e-07,5.133403431285512,0.0398995541036129,0.00012758132652379572,75.07986588911577,64,180224,0.006550587713718414,0.0398995541036129,3.6430183172342367e-06,15.112374045632102,316.79886629412835,35.02077547077911,59.967491843483664
TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,v_proj,model.layers.10.self_attn.v_proj.weight,256,2048,524288,-0.08251953125,0.06494140625,-1.4858392205496784e-05,0.012290452606976032,0.08251953125,6.71411654955344,-0.001665269024670124,3.3008508682250977,0.30085086822509766,0.032958984375,0.043701171875,0.0538482666015625,0.0019073486328125,0.0,0.0,0.0006497600697912276,3.514340818355777e-08,2.3105621337890625,0.01178850419819355,1.1490565157146193e-05,38.63182067871094,64,8192,0.004668913781642914,0.01178850419819355,1.85955332199228e-06,16.041946411132812,326.96217444619333,6.179207136063989,22.589874267578125
TinyLlama/TinyLlama-1.1B-Chat-v1.0,11,down_proj,model.layers.11.mlp.down_proj.weight,2048,5632,11534336,-0.419921875,0.50390625,-5.482329925143858e-06,0.0172331091016531,0.50390625,29.240588394560934,-0.00017424569523427635,3.472048044204712,0.4720480442047119,0.045166015625,0.05908203125,0.07568359375,0.004829059947620739,0.00033812089399857956,3.467906605113637e-05,0.003967765718698502,1.3121299389240448e-06,9.467653794722123,0.0719866082072258,0.0002594288671389222,96.18343873457475,64,180224,0.0064604501239955425,0.0719866082072258,3.567708517948631e-06,15.126852555708451,197.71583548475053,72.71582469077076,81.0565861788663
TinyLlama/TinyLlama-1.1B-Chat-v1.0,11,gate_proj,model.layers.11.mlp.gate_proj.weight,5632,2048,11534336,-0.37109375,0.51953125,-1.943245115398895e-05,0.020499272271990776,0.51953125,25.343887485696875,0.0018051230581477284,3.698587656021118,0.6985876560211182,0.054931640625,0.07568359375,0.10595703125,0.012345747514204546,0.0005115162242542614,8.669766512784092e-06,0.004090797156095505,1.395318804497947e-06,8.293255892666904,0.07421875,0.00032240431755781174,93.0864767594771,64,180224,0.007623875048011541,0.07421875,5.059970135334879e-06,15.002744848077947,231.06140082002034,63.71664435455692,78.08373191139914
